#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
IL6	SHC1	9606.ENSP00000385675	9606.ENSP00000401303	0	0	0	0	0	0	0.900	0	0.900
IL6	JAK3	9606.ENSP00000385675	9606.ENSP00000391676	0	0	0	0	0	0	0.900	0	0.900
IL6	VEGFA	9606.ENSP00000385675	9606.ENSP00000478570	0	0	0	0	0	0	0.900	0	0.900
IL6	TNF	9606.ENSP00000385675	9606.ENSP00000398698	0	0	0	0	0	0	0.900	0	0.900
IL6R	MAPK1	9606.ENSP00000357470	9606.ENSP00000215832	0	0	0	0	0	0	0.900	0	0.900
IL6R	MAP2K2	9606.ENSP00000357470	9606.ENSP00000262948	0	0	0	0	0	0	0.900	0	0.900
IL6R	MAPK3	9606.ENSP00000357470	9606.ENSP00000263025	0	0	0	0	0	0	0.900	0	0.900
IL6R	MAP2K1	9606.ENSP00000357470	9606.ENSP00000302486	0	0	0	0	0	0	0.900	0	0.900
IL6R	JAK1	9606.ENSP00000357470	9606.ENSP00000343204	0	0	0	0	0	0.270	0.900	0	0.923
IL6R	MAP2K6	9606.ENSP00000357470	9606.ENSP00000468348	0	0	0	0	0	0	0.900	0	0.900
IL6R	SOS1	9606.ENSP00000357470	9606.ENSP00000387784	0	0	0	0	0	0	0.900	0	0.900
IL6R	SHC1	9606.ENSP00000357470	9606.ENSP00000401303	0	0	0	0	0	0	0.900	0	0.900
IL6R	JAK3	9606.ENSP00000357470	9606.ENSP00000391676	0	0	0	0	0	0	0.900	0	0.900
IL6R	JAK2	9606.ENSP00000357470	9606.ENSP00000371067	0	0	0	0	0	0	0.900	0	0.900
IL7	IL7R	9606.ENSP00000263851	9606.ENSP00000306157	0	0	0	0	0	0.973	0.800	0	0.994
ILK	VTN	9606.ENSP00000379975	9606.ENSP00000226218	0	0	0	0	0	0	0.900	0	0.900
ILK	ITGAV	9606.ENSP00000379975	9606.ENSP00000261023	0	0	0	0	0	0.270	0.900	0	0.923
ILK	LEF1	9606.ENSP00000379975	9606.ENSP00000265165	0	0	0	0	0	0.076	0.900	0	0.903
ILK	RUVBL1	9606.ENSP00000379975	9606.ENSP00000318297	0	0	0	0	0	0.164	0.900	0	0.912
ILK	RAC1	9606.ENSP00000379975	9606.ENSP00000348461	0	0	0	0	0	0.076	0.900	0	0.903
ILK	PARP1	9606.ENSP00000379975	9606.ENSP00000355759	0	0	0	0	0	0	0.900	0	0.900
ILK	JUN	9606.ENSP00000379975	9606.ENSP00000360266	0	0	0	0	0	0	0.900	0	0.900
ILK	ITGB1	9606.ENSP00000379975	9606.ENSP00000379350	0	0	0	0	0	0.749	0.900	0	0.973
ILK	SOS1	9606.ENSP00000379975	9606.ENSP00000387784	0	0	0	0	0	0	0.900	0	0.900
ILK	SHC1	9606.ENSP00000379975	9606.ENSP00000401303	0	0	0	0	0	0.068	0.900	0	0.902
ILK	ITGB3	9606.ENSP00000379975	9606.ENSP00000452786	0	0	0	0	0	0.308	0.900	0	0.927
INS	PPP2R5B	9606.ENSP00000380432	9606.ENSP00000164133	0	0	0	0	0	0	0.900	0	0.900
INS	PPP2CB	9606.ENSP00000380432	9606.ENSP00000221138	0	0	0	0	0	0	0.900	0	0.900
INS	RPS6KB1	9606.ENSP00000380432	9606.ENSP00000225577	0	0	0	0	0	0	0.900	0	0.900
INS	PPP2R5A	9606.ENSP00000380432	9606.ENSP00000261461	0	0	0	0	0	0	0.900	0	0.900
INS	PIK3CA	9606.ENSP00000380432	9606.ENSP00000263967	0	0	0	0	0	0	0.900	0	0.900
INS	INSR	9606.ENSP00000380432	9606.ENSP00000303830	0	0	0	0	0	0.972	0.900	0	0.997
INS	IRS1	9606.ENSP00000380432	9606.ENSP00000304895	0	0	0	0	0	0	0.900	0	0.900
INS	PPP2R1B	9606.ENSP00000380432	9606.ENSP00000311344	0	0	0	0	0	0	0.900	0	0.900
INS	PPP2R1A	9606.ENSP00000380432	9606.ENSP00000324804	0	0	0	0	0	0	0.900	0	0.900
INS	PPP2R5E	9606.ENSP00000380432	9606.ENSP00000337641	0	0	0	0	0	0	0.900	0	0.900
INS	PDPK1	9606.ENSP00000380432	9606.ENSP00000344220	0	0	0	0	0	0	0.900	0	0.900
INS	SORBS1	9606.ENSP00000380432	9606.ENSP00000360293	0	0	0	0	0	0	0.900	0	0.900
INS	PPP2R5D	9606.ENSP00000380432	9606.ENSP00000417963	0	0	0	0	0	0	0.900	0	0.900
INS	PPP2R5C	9606.ENSP00000380432	9606.ENSP00000412324	0	0	0	0	0	0	0.900	0	0.900
INS	PPP2CA	9606.ENSP00000380432	9606.ENSP00000418447	0	0	0	0	0	0	0.900	0	0.900
INS	SOS1	9606.ENSP00000380432	9606.ENSP00000387784	0	0	0	0	0	0	0.900	0	0.900
INS	PIK3R1	9606.ENSP00000380432	9606.ENSP00000428056	0	0	0	0	0	0	0.900	0	0.900
INS	SHC1	9606.ENSP00000380432	9606.ENSP00000401303	0	0	0	0	0	0	0.900	0	0.900
INSR	PPP2R5B	9606.ENSP00000303830	9606.ENSP00000164133	0	0	0	0	0	0.132	0.900	0	0.909
INSR	PPP2CB	9606.ENSP00000303830	9606.ENSP00000221138	0	0	0	0	0	0.117	0.900	0	0.907
INSR	RPS6KB1	9606.ENSP00000303830	9606.ENSP00000225577	0	0	0	0.558	0	0.119	0.900	0	0.908
INSR	PPP2R5A	9606.ENSP00000303830	9606.ENSP00000261461	0	0	0	0	0	0.132	0.900	0	0.909
INSR	PIK3CA	9606.ENSP00000303830	9606.ENSP00000263967	0	0	0	0	0	0.146	0.900	0	0.910
INSR	PPP2R1A	9606.ENSP00000303830	9606.ENSP00000324804	0	0	0	0	0	0	0.900	0	0.900
INSR	PPP2R1B	9606.ENSP00000303830	9606.ENSP00000311344	0	0	0	0	0	0	0.900	0	0.900
INSR	PPP2CA	9606.ENSP00000303830	9606.ENSP00000418447	0	0	0	0	0	0.117	0.900	0	0.907
INSR	PPP2R5C	9606.ENSP00000303830	9606.ENSP00000412324	0	0	0	0	0	0.132	0.900	0	0.909
INSR	PPP2R5D	9606.ENSP00000303830	9606.ENSP00000417963	0	0	0	0	0	0.132	0.900	0	0.909
INSR	PPP2R5E	9606.ENSP00000303830	9606.ENSP00000337641	0	0	0	0	0	0.132	0.900	0	0.909
INSR	SOS1	9606.ENSP00000303830	9606.ENSP00000387784	0	0	0	0	0	0.100	0.900	0	0.906
INSR	PDPK1	9606.ENSP00000303830	9606.ENSP00000344220	0	0	0	0.556	0	0.145	0.900	0	0.910
INSR	SORBS1	9606.ENSP00000303830	9606.ENSP00000360293	0	0	0	0	0	0.345	0.900	0	0.931
INSR	SHC1	9606.ENSP00000303830	9606.ENSP00000401303	0	0	0	0	0	0.890	0.900	0	0.988
INSR	PIK3R1	9606.ENSP00000303830	9606.ENSP00000428056	0	0	0	0	0	0.895	0.900	0	0.989
INSR	IRS1	9606.ENSP00000303830	9606.ENSP00000304895	0	0	0	0	0	0.922	0.900	0	0.991
IRAK1	NGFR	9606.ENSP00000358997	9606.ENSP00000172229	0	0	0	0	0	0.058	0.900	0	0.901
IRAK1	TAB1	9606.ENSP00000358997	9606.ENSP00000216160	0	0	0	0	0	0.239	0.900	0	0.920
IRAK1	NFKBIA	9606.ENSP00000358997	9606.ENSP00000216797	0	0	0	0	0	0.338	0.900	0	0.930
IRAK1	NFKB1	9606.ENSP00000358997	9606.ENSP00000226574	0	0	0	0	0	0.120	0.900	0	0.908
IRAK1	TLR2	9606.ENSP00000358997	9606.ENSP00000260010	0	0	0	0	0	0.336	0.900	0	0.930
IRAK1	LY96	9606.ENSP00000358997	9606.ENSP00000284818	0	0	0	0	0	0	0.900	0	0.900
IRAK1	MAP2K3	9606.ENSP00000358997	9606.ENSP00000345083	0	0	0	0	0	0.056	0.900	0	0.901
IRAK1	MAP3K3	9606.ENSP00000358997	9606.ENSP00000354927	0	0	0	0.550	0	0.298	0.900	0	0.926
IRAK1	TAB2	9606.ENSP00000358997	9606.ENSP00000356426	0	0	0	0	0	0.883	0.900	0	0.987
IRAK1	MAP3K7	9606.ENSP00000358997	9606.ENSP00000358335	0	0	0	0.564	0	0.839	0.900	0	0.983
IRAK1	UBC	9606.ENSP00000358997	9606.ENSP00000441543	0	0	0	0	0	0.155	0.900	0	0.911
IRAK1	MAP3K1	9606.ENSP00000358997	9606.ENSP00000382423	0	0	0	0.551	0	0.078	0.900	0	0.903
IRAK1	MAP2K4	9606.ENSP00000358997	9606.ENSP00000410402	0	0	0	0.563	0	0.074	0.900	0	0.903
IRAK1	MAP2K7	9606.ENSP00000358997	9606.ENSP00000381070	0	0	0	0.560	0	0.104	0.900	0	0.906
IRAK1	MAP2K6	9606.ENSP00000358997	9606.ENSP00000468348	0	0	0	0	0	0.056	0.900	0	0.901
IRAK1	RELA	9606.ENSP00000358997	9606.ENSP00000384273	0	0	0	0	0	0.056	0.900	0	0.901
IRAK1	TIRAP	9606.ENSP00000358997	9606.ENSP00000376445	0	0	0	0	0	0.407	0.900	0	0.938
IRAK1	IRAK4	9606.ENSP00000358997	9606.ENSP00000390651	0	0	0	0.754	0	0.890	0.900	0	0.988
IRAK1	MYD88	9606.ENSP00000358997	9606.ENSP00000401399	0	0	0	0	0	0.977	0.900	0	0.997
IRAK1	TLR4	9606.ENSP00000358997	9606.ENSP00000363089	0	0	0	0	0	0.510	0.900	0	0.948
IRAK1	TRAF6	9606.ENSP00000358997	9606.ENSP00000433623	0	0	0	0	0	0.959	0.900	0	0.995
IRAK4	TLR2	9606.ENSP00000390651	9606.ENSP00000260010	0	0	0	0	0	0.128	0.900	0	0.909
IRAK4	LY96	9606.ENSP00000390651	9606.ENSP00000284818	0	0	0	0	0	0	0.900	0	0.900
IRAK4	TLR4	9606.ENSP00000390651	9606.ENSP00000363089	0	0	0	0	0	0.532	0.900	0	0.951
IRAK4	TIRAP	9606.ENSP00000390651	9606.ENSP00000376445	0	0	0	0	0	0.646	0.900	0	0.963
IRAK4	TRAF6	9606.ENSP00000390651	9606.ENSP00000433623	0	0	0	0	0	0.664	0.900	0	0.965
IRAK4	MYD88	9606.ENSP00000390651	9606.ENSP00000401399	0	0	0	0	0	0.992	0.900	0	0.999
IRS1	MAPK1	9606.ENSP00000304895	9606.ENSP00000215832	0	0	0	0	0	0.213	0.900	0	0.917
IRS1	PIK3R2	9606.ENSP00000304895	9606.ENSP00000222254	0	0	0	0	0	0.890	0.800	0	0.977
IRS1	RPS6KB1	9606.ENSP00000304895	9606.ENSP00000225577	0	0	0	0	0	0.500	0.900	0	0.947
IRS1	KRAS	9606.ENSP00000304895	9606.ENSP00000256078	0	0	0	0	0	0.142	0.900	0	0.910
IRS1	ITGAV	9606.ENSP00000304895	9606.ENSP00000261023	0	0	0	0	0	0	0.900	0	0.900
IRS1	PIK3R3	9606.ENSP00000304895	9606.ENSP00000262741	0	0	0	0	0	0.914	0.800	0	0.982
IRS1	MAPK3	9606.ENSP00000304895	9606.ENSP00000263025	0	0	0	0	0	0.270	0.900	0	0.923
IRS1	PIK3CA	9606.ENSP00000304895	9606.ENSP00000263967	0	0	0	0	0	0.920	0.900	0	0.991
IRS1	PIK3CB	9606.ENSP00000304895	9606.ENSP00000289153	0	0	0	0	0	0.676	0.800	0	0.932
IRS1	SORBS1	9606.ENSP00000304895	9606.ENSP00000360293	0	0	0	0	0	0	0.900	0	0.900
IRS1	NRAS	9606.ENSP00000304895	9606.ENSP00000358548	0	0	0	0	0	0.142	0.900	0	0.910
IRS1	SOS1	9606.ENSP00000304895	9606.ENSP00000387784	0	0	0	0	0	0	0.900	0	0.900
IRS1	LCK	9606.ENSP00000304895	9606.ENSP00000337825	0	0	0	0	0	0.132	0.900	0	0.909
IRS1	ITGB3	9606.ENSP00000304895	9606.ENSP00000452786	0	0	0	0	0	0	0.900	0	0.900
IRS1	MLST8	9606.ENSP00000304895	9606.ENSP00000456405	0	0	0	0	0	0	0.900	0	0.900
IRS1	JAK3	9606.ENSP00000304895	9606.ENSP00000391676	0	0	0	0	0	0.339	0.900	0	0.931
IRS1	MAPK8	9606.ENSP00000304895	9606.ENSP00000378974	0	0	0	0	0	0.690	0.800	0	0.935
IRS1	PRKCD	9606.ENSP00000304895	9606.ENSP00000378217	0	0	0	0	0	0.678	0.900	0	0.966
IRS1	RPTOR	9606.ENSP00000304895	9606.ENSP00000307272	0	0	0	0	0	0.675	0.900	0	0.966
IRS1	MTOR	9606.ENSP00000304895	9606.ENSP00000354558	0	0	0	0	0	0.716	0.900	0	0.970
IRS1	JAK1	9606.ENSP00000304895	9606.ENSP00000343204	0	0	0	0	0	0.708	0.900	0	0.969
IRS1	SHC1	9606.ENSP00000304895	9606.ENSP00000401303	0	0	0	0	0	0.312	0.900	0	0.928
IRS1	JAK2	9606.ENSP00000304895	9606.ENSP00000371067	0	0	0	0	0	0.878	0.900	0	0.987
IRS1	PIK3R1	9606.ENSP00000304895	9606.ENSP00000428056	0	0	0	0	0	0.994	0.900	0	0.999
ITGA1	ITGA3	9606.ENSP00000282588	9606.ENSP00000007722	0	0	0	0.620	0	0	0.900	0	0.900
ITGA1	LAMB1	9606.ENSP00000282588	9606.ENSP00000222399	0	0	0	0	0	0.103	0.900	0	0.906
ITGA1	ITGB8	9606.ENSP00000282588	9606.ENSP00000222573	0	0	0	0	0	0.190	0.900	0	0.915
ITGA1	LAMA4	9606.ENSP00000282588	9606.ENSP00000230538	0	0	0	0	0	0.153	0.900	0	0.911
ITGA1	LAMA5	9606.ENSP00000282588	9606.ENSP00000252999	0	0	0	0	0	0.153	0.900	0	0.911
ITGA1	LAMC1	9606.ENSP00000282588	9606.ENSP00000258341	0	0	0	0	0	0.153	0.900	0	0.911
ITGA1	ITGAV	9606.ENSP00000282588	9606.ENSP00000261023	0	0	0	0.606	0	0	0.900	0	0.900
ITGA1	KDR	9606.ENSP00000282588	9606.ENSP00000263923	0	0	0	0	0	0	0.900	0	0.900
ITGA1	PIK3CA	9606.ENSP00000282588	9606.ENSP00000263967	0	0	0	0	0	0	0.900	0	0.900
ITGA1	LAMC2	9606.ENSP00000282588	9606.ENSP00000264144	0	0	0	0	0	0.153	0.900	0	0.911
ITGA1	ITGB7	9606.ENSP00000282588	9606.ENSP00000267082	0	0	0	0	0	0.190	0.900	0	0.915
ITGA1	SOS1	9606.ENSP00000282588	9606.ENSP00000387784	0	0	0	0	0	0.058	0.900	0	0.901
ITGA1	RAC1	9606.ENSP00000282588	9606.ENSP00000348461	0	0	0	0	0	0	0.900	0	0.900
ITGA1	PIK3R1	9606.ENSP00000282588	9606.ENSP00000428056	0	0	0	0	0	0	0.900	0	0.900
ITGA1	PRKACG	9606.ENSP00000282588	9606.ENSP00000366488	0	0	0	0	0	0	0.900	0	0.900
ITGA1	ITGA10	9606.ENSP00000282588	9606.ENSP00000358310	0	0	0	0.873	0	0	0.900	0	0.900
ITGA1	ITGA2	9606.ENSP00000282588	9606.ENSP00000296585	0	0	0	0.895	0	0	0.900	0	0.900
ITGA1	ITGA11	9606.ENSP00000282588	9606.ENSP00000327290	0	0	0	0.891	0	0	0.900	0	0.900
ITGA1	LAMB2	9606.ENSP00000282588	9606.ENSP00000388325	0	0	0	0	0	0.103	0.900	0	0.906
ITGA1	LAMC3	9606.ENSP00000282588	9606.ENSP00000354360	0	0	0	0	0	0.153	0.900	0	0.911
ITGA1	PRKACB	9606.ENSP00000282588	9606.ENSP00000359719	0	0	0	0	0	0	0.900	0	0.900
ITGA1	RHOA	9606.ENSP00000282588	9606.ENSP00000400175	0	0	0	0	0	0	0.900	0	0.900
ITGA1	SHC1	9606.ENSP00000282588	9606.ENSP00000401303	0	0	0	0	0	0	0.900	0	0.900
ITGA1	ITGA8	9606.ENSP00000282588	9606.ENSP00000367316	0	0	0	0.594	0	0	0.900	0	0.900
ITGA1	SRC	9606.ENSP00000282588	9606.ENSP00000362680	0	0	0	0	0	0.075	0.900	0	0.903
ITGA1	LAMB3	9606.ENSP00000282588	9606.ENSP00000375778	0	0	0	0	0	0.103	0.900	0	0.906
ITGA1	ITGA4	9606.ENSP00000282588	9606.ENSP00000380227	0	0	0	0.621	0	0	0.900	0	0.900
ITGA1	ITGA5	9606.ENSP00000282588	9606.ENSP00000293379	0	0	0	0.611	0	0	0.900	0	0.900
ITGA1	VEGFA	9606.ENSP00000282588	9606.ENSP00000478570	0	0	0	0	0	0	0.900	0	0.900
ITGA1	PTK2	9606.ENSP00000282588	9606.ENSP00000341189	0	0	0	0	0	0	0.900	0	0.900
ITGA1	LAMA3	9606.ENSP00000282588	9606.ENSP00000324532	0	0	0	0	0	0.153	0.900	0	0.911
ITGA1	LAMA2	9606.ENSP00000282588	9606.ENSP00000400365	0	0	0	0	0	0.153	0.900	0	0.911
ITGA1	LAMA1	9606.ENSP00000282588	9606.ENSP00000374309	0	0	0	0	0	0.355	0.900	0	0.932
ITGA1	ITGB6	9606.ENSP00000282588	9606.ENSP00000283249	0	0	0	0	0	0.190	0.900	0	0.915
ITGA1	ITGB5	9606.ENSP00000282588	9606.ENSP00000296181	0	0	0	0	0	0.190	0.900	0	0.915
ITGA1	ITGB3	9606.ENSP00000282588	9606.ENSP00000452786	0	0	0	0	0	0.190	0.900	0	0.915
ITGA1	ITGB1	9606.ENSP00000282588	9606.ENSP00000379350	0	0	0	0	0	0.886	0.900	0	0.988
ITGA10	ITGA3	9606.ENSP00000358310	9606.ENSP00000007722	0	0	0	0.590	0	0	0.900	0	0.900
ITGA10	ITGB8	9606.ENSP00000358310	9606.ENSP00000222573	0	0	0	0	0	0.190	0.900	0	0.915
ITGA10	ITGAV	9606.ENSP00000358310	9606.ENSP00000261023	0	0	0	0.593	0	0	0.900	0	0.900
ITGA10	ITGB7	9606.ENSP00000358310	9606.ENSP00000267082	0	0	0	0	0	0.190	0.900	0	0.915
ITGA10	ITGB6	9606.ENSP00000358310	9606.ENSP00000283249	0	0	0	0	0	0.190	0.900	0	0.915
ITGA10	ITGA5	9606.ENSP00000358310	9606.ENSP00000293379	0	0	0	0.581	0	0	0.900	0	0.900
ITGA10	ITGB5	9606.ENSP00000358310	9606.ENSP00000296181	0	0	0	0	0	0.190	0.900	0	0.915
ITGA10	ITGA2	9606.ENSP00000358310	9606.ENSP00000296585	0	0	0	0.854	0	0	0.900	0	0.900
ITGA10	ITGA11	9606.ENSP00000358310	9606.ENSP00000327290	0	0	0	0.919	0	0	0.900	0	0.900
ITGA10	ITGA4	9606.ENSP00000358310	9606.ENSP00000380227	0	0	0	0.614	0	0	0.900	0	0.900
ITGA10	ITGA8	9606.ENSP00000358310	9606.ENSP00000367316	0	0	0	0.586	0	0	0.900	0	0.900
ITGA10	ITGB3	9606.ENSP00000358310	9606.ENSP00000452786	0	0	0	0	0	0.190	0.900	0	0.915
ITGA10	ITGB1	9606.ENSP00000358310	9606.ENSP00000379350	0	0	0	0	0	0.383	0.900	0	0.935
ITGA11	ITGA3	9606.ENSP00000327290	9606.ENSP00000007722	0	0	0	0.587	0	0	0.900	0	0.900
ITGA11	ITGB8	9606.ENSP00000327290	9606.ENSP00000222573	0	0	0	0	0	0.190	0.900	0	0.915
ITGA11	ITGAV	9606.ENSP00000327290	9606.ENSP00000261023	0	0	0	0.582	0	0	0.900	0	0.900
ITGA11	ITGB7	9606.ENSP00000327290	9606.ENSP00000267082	0	0	0	0	0	0.190	0.900	0	0.915
ITGA11	ITGB6	9606.ENSP00000327290	9606.ENSP00000283249	0	0	0	0	0	0.190	0.900	0	0.915
ITGA11	ITGA5	9606.ENSP00000327290	9606.ENSP00000293379	0	0	0	0.599	0	0	0.900	0	0.900
ITGA11	ITGB5	9606.ENSP00000327290	9606.ENSP00000296181	0	0	0	0	0	0.190	0.900	0	0.915
ITGA11	ITGA2	9606.ENSP00000327290	9606.ENSP00000296585	0	0	0	0.861	0	0	0.900	0	0.900
ITGA11	ITGA4	9606.ENSP00000327290	9606.ENSP00000380227	0	0	0	0.605	0	0	0.900	0	0.900
ITGA11	ITGA8	9606.ENSP00000327290	9606.ENSP00000367316	0	0	0	0.581	0	0	0.900	0	0.900
ITGA11	ITGB3	9606.ENSP00000327290	9606.ENSP00000452786	0	0	0	0	0	0.190	0.900	0	0.915
ITGA11	ITGB1	9606.ENSP00000327290	9606.ENSP00000379350	0	0	0	0	0	0.335	0.900	0	0.930
ITGA2	ITGA3	9606.ENSP00000296585	9606.ENSP00000007722	0	0	0	0.585	0	0	0.900	0	0.900
ITGA2	LAMB1	9606.ENSP00000296585	9606.ENSP00000222399	0	0	0	0	0	0.103	0.900	0	0.906
ITGA2	ITGB8	9606.ENSP00000296585	9606.ENSP00000222573	0	0	0	0	0	0.190	0.900	0	0.915
ITGA2	LAMC1	9606.ENSP00000296585	9606.ENSP00000258341	0	0	0	0	0	0.153	0.900	0	0.911
ITGA2	ITGAV	9606.ENSP00000296585	9606.ENSP00000261023	0	0	0	0.598	0	0	0.900	0	0.900
ITGA2	LAMC2	9606.ENSP00000296585	9606.ENSP00000264144	0	0	0	0	0	0.153	0.900	0	0.911
ITGA2	TNC	9606.ENSP00000296585	9606.ENSP00000265131	0	0	0	0	0	0.151	0.900	0	0.911
ITGA2	ITGB7	9606.ENSP00000296585	9606.ENSP00000267082	0	0	0	0	0	0.190	0.900	0	0.915
ITGA2	ITGB6	9606.ENSP00000296585	9606.ENSP00000283249	0	0	0	0	0	0.190	0.900	0	0.915
ITGA2	ITGA5	9606.ENSP00000296585	9606.ENSP00000293379	0	0	0	0.606	0	0	0.900	0	0.900
ITGA2	ITGB5	9606.ENSP00000296585	9606.ENSP00000296181	0	0	0	0	0	0.190	0.900	0	0.915
ITGA2	ITGA8	9606.ENSP00000296585	9606.ENSP00000367316	0	0	0	0.611	0	0	0.900	0	0.900
ITGA2	ITGA4	9606.ENSP00000296585	9606.ENSP00000380227	0	0	0	0.598	0	0	0.900	0	0.900
ITGA2	MET	9606.ENSP00000296585	9606.ENSP00000317272	0	0	0	0	0	0.114	0.900	0	0.907
ITGA2	LAMA2	9606.ENSP00000296585	9606.ENSP00000400365	0	0	0	0	0	0.212	0.900	0	0.917
ITGA2	LAMB3	9606.ENSP00000296585	9606.ENSP00000375778	0	0	0	0	0	0.103	0.900	0	0.906
ITGA2	LAMA3	9606.ENSP00000296585	9606.ENSP00000324532	0	0	0	0	0	0.153	0.900	0	0.911
ITGA2	PTK2	9606.ENSP00000296585	9606.ENSP00000341189	0	0	0	0	0	0	0.900	0	0.900
ITGA2	LAMA1	9606.ENSP00000296585	9606.ENSP00000374309	0	0	0	0	0	0.429	0.900	0	0.940
ITGA2	ITGB3	9606.ENSP00000296585	9606.ENSP00000452786	0	0	0	0	0	0.190	0.900	0	0.915
ITGA2	ITGB1	9606.ENSP00000296585	9606.ENSP00000379350	0	0	0	0	0	0.810	0.900	0	0.980
ITGA2B	VTN	9606.ENSP00000262407	9606.ENSP00000226218	0	0	0	0	0	0	0.900	0	0.900
ITGA2B	THBS1	9606.ENSP00000262407	9606.ENSP00000260356	0	0	0	0	0	0.067	0.900	0	0.902
ITGA2B	PIK3R1	9606.ENSP00000262407	9606.ENSP00000428056	0	0	0	0	0	0	0.900	0	0.900
ITGA2B	PTK2B	9606.ENSP00000262407	9606.ENSP00000380638	0	0	0	0	0	0	0.900	0	0.900
ITGA2B	PIK3CA	9606.ENSP00000262407	9606.ENSP00000263967	0	0	0	0	0	0	0.900	0	0.900
ITGA2B	JAK1	9606.ENSP00000262407	9606.ENSP00000343204	0	0	0	0	0	0.075	0.900	0	0.903
ITGA2B	PDPK1	9606.ENSP00000262407	9606.ENSP00000344220	0	0	0	0	0	0	0.900	0	0.900
ITGA2B	JAK3	9606.ENSP00000262407	9606.ENSP00000391676	0	0	0	0	0	0.075	0.900	0	0.903
ITGA2B	LCK	9606.ENSP00000262407	9606.ENSP00000337825	0	0	0	0	0	0.075	0.900	0	0.903
ITGA2B	ITGB3	9606.ENSP00000262407	9606.ENSP00000452786	0	0	0	0	0	0.985	0.900	0	0.998
ITGA3	ITGA4	9606.ENSP00000007722	9606.ENSP00000380227	0	0	0	0.638	0	0	0.900	0	0.900
ITGA3	VEGFA	9606.ENSP00000007722	9606.ENSP00000478570	0	0	0	0	0	0	0.900	0	0.900
ITGA3	PLAU	9606.ENSP00000007722	9606.ENSP00000361850	0	0	0	0	0	0	0.900	0	0.900
ITGA3	LAMB2	9606.ENSP00000007722	9606.ENSP00000388325	0	0	0	0	0	0.177	0.900	0	0.914
ITGA3	ITGA8	9606.ENSP00000007722	9606.ENSP00000367316	0	0	0	0.660	0	0.293	0.900	0	0.926
ITGA3	THBS1	9606.ENSP00000007722	9606.ENSP00000260356	0	0	0	0	0	0.112	0.900	0	0.907
ITGA3	LAMA2	9606.ENSP00000007722	9606.ENSP00000400365	0	0	0	0	0	0.211	0.900	0	0.917
ITGA3	ITGAV	9606.ENSP00000007722	9606.ENSP00000261023	0	0	0	0.649	0	0.293	0.900	0	0.926
ITGA3	VTN	9606.ENSP00000007722	9606.ENSP00000226218	0	0	0	0	0	0	0.900	0	0.900
ITGA3	ITGA5	9606.ENSP00000007722	9606.ENSP00000293379	0	0	0	0.636	0	0.293	0.900	0	0.926
ITGA3	MET	9606.ENSP00000007722	9606.ENSP00000317272	0	0	0	0	0	0.114	0.900	0	0.907
ITGA3	LAMA1	9606.ENSP00000007722	9606.ENSP00000374309	0	0	0	0	0	0.211	0.900	0	0.917
ITGA3	LAMB1	9606.ENSP00000007722	9606.ENSP00000222399	0	0	0	0	0	0.177	0.900	0	0.914
ITGA3	LAMA4	9606.ENSP00000007722	9606.ENSP00000230538	0	0	0	0	0	0.153	0.900	0	0.911
ITGA3	LAMC2	9606.ENSP00000007722	9606.ENSP00000264144	0	0	0	0	0	0.153	0.900	0	0.911
ITGA3	PTK2	9606.ENSP00000007722	9606.ENSP00000341189	0	0	0	0	0	0	0.900	0	0.900
ITGA3	LAMC1	9606.ENSP00000007722	9606.ENSP00000258341	0	0	0	0	0	0.153	0.900	0	0.911
ITGA3	LAMB3	9606.ENSP00000007722	9606.ENSP00000375778	0	0	0	0	0	0.103	0.900	0	0.906
ITGA3	ITGB8	9606.ENSP00000007722	9606.ENSP00000222573	0	0	0	0	0	0.190	0.900	0	0.915
ITGA3	RELN	9606.ENSP00000007722	9606.ENSP00000392423	0	0	0	0	0	0.182	0.900	0	0.914
ITGA3	ITGB7	9606.ENSP00000007722	9606.ENSP00000267082	0	0	0	0	0	0.261	0.900	0	0.922
ITGA3	ITGB6	9606.ENSP00000007722	9606.ENSP00000283249	0	0	0	0	0	0.261	0.900	0	0.922
ITGA3	LAMA3	9606.ENSP00000007722	9606.ENSP00000324532	0	0	0	0	0	0.388	0.900	0	0.936
ITGA3	LAMA5	9606.ENSP00000007722	9606.ENSP00000252999	0	0	0	0	0	0.388	0.900	0	0.936
ITGA3	ITGB5	9606.ENSP00000007722	9606.ENSP00000296181	0	0	0	0	0	0.383	0.900	0	0.935
ITGA3	ITGB3	9606.ENSP00000007722	9606.ENSP00000452786	0	0	0	0	0	0.368	0.900	0	0.934
ITGA3	ITGB1	9606.ENSP00000007722	9606.ENSP00000379350	0	0	0	0	0	0.772	0.900	0	0.976
ITGA4	ITGB8	9606.ENSP00000380227	9606.ENSP00000222573	0	0	0	0	0	0.190	0.900	0	0.915
ITGA4	THBS1	9606.ENSP00000380227	9606.ENSP00000260356	0	0	0	0	0	0.078	0.900	0	0.903
ITGA4	ITGAV	9606.ENSP00000380227	9606.ENSP00000261023	0	0	0	0.669	0	0.273	0.900	0	0.924
ITGA4	ITGB7	9606.ENSP00000380227	9606.ENSP00000267082	0	0	0	0	0	0.979	0.900	0	0.997
